"time","sp","msl","u10","v10","t2m","d2m","speed","horizon","is_origin"
2017-03-07 06:00:00,96751.38,100956.84,2.3974385,-2.1173751,275.5174,275.38864,3.19859167062354,6,0
2017-03-08 06:00:00,97952.98,102203.64,1.8699045,2.7885857,273.65775,272.8482,3.35749207673894,6,0
2017-03-09 06:00:00,97694.45,101907.22,2.2664804,-0.047460437,277.62637,277.37256,2.26697725984722,6,0
2017-03-10 06:00:00,98246.734,102506.83,3.5779264,-1.0244803,275.7586,274.36548,3.72170890974899,6,0
2017-03-11 06:00:00,98341.03,102576.58,0.6497459,2.3190439,273.94394,271.10855,2.4083468073959,6,0
2017-03-12 06:00:00,97864.484,102124.58,-2.5933313,0.07071081,271.52185,270.4639,2.59429513552536,6,0
2017-03-13 06:00:00,98196.57,102475.97,-0.4796703,0.9299086,270.91772,268.5888,1.04633340817163,6,0
2017-03-14 06:00:00,98906.234,103167.625,2.8837695,0.18049836,276.75168,276.4495,2.88941277547756,6,0
2017-03-15 06:00:00,98831.67,103046.516,2.591065,-0.23721027,280.33337,279.30576,2.60190056428344,6,0
2017-03-16 06:00:00,98546.25,102767.32,2.3489203,1.0866985,275.966,274.163,2.58811518400058,6,0
2017-03-17 06:00:00,97247.75,101377.47,3.2580068,3.1239703,278.97913,274.6388,4.51373445653689,6,0
2017-03-18 06:00:00,96159.46,100306.12,8.127743,3.9500723,277.42737,275.78314,9.03677361945492,6,0
2017-03-19 06:00:00,96837.26,100970.75,0.4536401,2.0738392,279.0785,278.2728,2.12287502406163,6,0
2017-03-20 06:00:00,96827.33,100945.49,4.7081594,3.6478744,281.3456,278.41367,5.95598460155697,6,0
2017-03-21 06:00:00,96680.28,100788.75,4.1491957,3.9018722,281.51477,277.62106,5.69565023698184,6,0
2017-03-22 06:00:00,97423.93,101635.94,-2.114747,-0.012254894,275.4946,274.01685,2.11478250806932,6,0
2017-03-23 06:00:00,97456.31,101656.14,-2.0472448,-0.40907753,277.15784,276.02933,2.08771542521435,6,0
2017-03-24 06:00:00,98512.664,102775.95,-4.136987,-1.6951716,276.44543,276.01642,4.47082410653959,6,0
2017-03-25 06:00:00,98887.73,103156.66,-1.840806,-0.31933677,274.16028,272.11642,1.86829941452382,6,0
2017-03-26 06:00:00,98295.914,102565.91,-2.4789054,-0.5152091,274.67267,274.15796,2.53187922280506,6,0
2017-03-27 06:00:00,98524.62,102734.08,0.16452324,0.32922757,274.00708,270.71863,0.368047129248691,6,0
2017-03-28 06:00:00,98098.08,102212.05,1.7490577,2.355268,279.52557,272.45517,2.93368201919589,6,0
2017-03-29 06:00:00,98272.16,102430.39,3.6569943,2.4621649,281.59518,279.14587,4.40861240131456,6,0
2017-03-30 06:00:00,98544.414,102694.56,2.4691772,2.6420584,283.20502,280.47113,3.6162561626647,6,0
2017-03-31 06:00:00,97806.234,101895.336,0.7375456,4.0527053,283.84927,279.57666,4.11927102297572,6,0
2017-03-01 12:00:00,96027.91,100154.734,7.264811,4.6565676,279.48984,274.99774,8.62908457943777,12,0
2017-03-02 12:00:00,96581.445,100722.65,11.276229,2.183251,279.9001,269.2451,11.4856399642964,12,0
2017-03-03 12:00:00,96885.945,101004.81,0.28564048,4.1631775,282.26602,271.65018,4.17296505860292,12,0
2017-03-04 12:00:00,95488.23,99466.125,-2.898175,1.147027,287.79898,276.9799,3.11690379533184,12,0
2017-03-05 12:00:00,96190.19,100296.555,4.112645,4.8237343,281.21783,274.66364,6.33894797999017,12,0
2017-03-06 12:00:00,95864.39,100013.66,2.4169745,2.3445458,277.7924,275.2621,3.36729279124164,12,0
2017-03-07 12:00:00,97208.484,101412.13,2.391903,-1.6755722,277.5016,273.98746,2.92040102705465,12,0
2017-03-08 12:00:00,97752.61,101954.92,2.5757365,6.0785003,279.1683,274.0885,6.60171071878588,12,0
2017-03-09 12:00:00,97603.375,101768.81,3.5328014,2.8187609,281.0208,274.91953,4.51952417221224,12,0
2017-03-10 12:00:00,98418.16,102634.45,3.4250462,-2.8697248,280.03403,272.51193,4.46836232862438,12,0
2017-03-11 12:00:00,98173.61,102356.41,-0.593277,-0.2837451,281.6156,272.4917,0.657638867846944,12,0
2017-03-12 12:00:00,97721.99,101900.164,-4.217766,0.07491404,281.08936,272.45386,4.21843124207864,12,0
2017-03-13 12:00:00,98330.95,102522.33,2.0537133,1.504306,281.9177,271.39725,2.54571696388913,12,0
2017-03-14 12:00:00,98859.42,103049.016,3.6722822,0.07923937,283.5852,276.29147,3.67313700182757,12,0
2017-03-15 12:00:00,98896.37,103080.08,3.726224,-1.4811293,283.44653,276.86728,4.00979915974535,12,0
2017-03-16 12:00:00,98362.484,102502.4,2.618003,0.38239706,285.38068,274.99084,2.64578291239203,12,0
2017-03-17 12:00:00,97198.805,101328.94,4.78704,-1.7522478,282.12036,277.94507,5.09765870907467,12,0
2017-03-18 12:00:00,96208.695,100305.055,6.3587117,1.3459954,280.97562,280.17975,6.49960907290108,12,0
2017-03-19 12:00:00,96634.836,100720.47,7.6062975,2.7895648,283.4627,281.52405,8.10169324474244,12,0
2017-03-20 12:00:00,96865.82,100962.234,5.887467,3.4787228,283.46594,279.08514,6.83840478440176,12,0
2017-03-21 12:00:00,96739.63,100847.33,4.451265,3.0586953,282.2745,279.36835,5.40086817451297,12,0
2017-03-22 12:00:00,97454.195,101616.664,-4.2327623,0.107815154,281.2811,272.22354,4.23413518864636,12,0
2017-03-23 12:00:00,97575.734,101722.82,-3.0298922,-0.57562006,282.57596,277.6053,3.08408579600102,12,0
2017-03-24 12:00:00,98771.21,102983.375,-5.1440673,-1.2879845,282.04996,275.76828,5.30286078067014,12,0
2017-03-25 12:00:00,98718.78,102902.336,-3.3088374,-1.7886395,283.6288,273.6813,3.76133436437111,12,0
2017-03-26 12:00:00,98358.805,102548.11,-3.411273,-0.93316984,282.40024,275.45624,3.53660705066517,12,0
2017-03-27 12:00:00,98381.2,102499.4,-1.4807557,-0.22057134,286.7027,274.22116,1.49709357059333,12,0
2017-03-28 12:00:00,98070.39,102131.26,3.0548036,1.7723618,290.15726,277.80435,3.53172640286195,12,0
2017-03-29 12:00:00,98261.53,102358.24,6.6659822,1.0106125,287.49774,278.5452,6.74215516848085,12,0
2017-03-30 12:00:00,98490.234,102567.89,2.8612697,0.5050974,290.41962,281.20245,2.90550988289919,12,0
2017-03-31 12:00:00,97547.414,101568.55,2.810104,4.4164987,292.52417,280.42935,5.23470584253955,12,0
2017-03-01 18:00:00,96285.69,100435.55,3.1669362,3.659337,276.82333,274.42584,4.83944544079582,18,0
2017-03-02 18:00:00,97021.836,101192.914,6.5889025,2.6647313,277.97202,271.57913,7.10735035408456,18,0
2017-03-03 18:00:00,96377.77,100460.09,-1.2096901,2.725562,279.96674,271.6959,2.98195210455869,18,0
2017-03-04 18:00:00,95196,99165.625,-2.0896478,1.3561695,282.0995,277.30057,2.4911490603284,18,0
2017-03-05 18:00:00,95974.47,100084.83,0.53267944,3.9743717,278.5786,273.41553,4.00990994855989,18,0
2017-03-06 18:00:00,95925.71,100063.055,1.5054759,0.049738884,276.1541,274.91147,1.50629732857174,18,0
2017-03-07 18:00:00,97524.875,101726.55,0.48231375,0.6790511,276.19916,274.14417,0.832908728403222,18,0
2017-03-08 18:00:00,97333.21,101554,3.7132611,5.846718,275.7842,274.87177,6.92621248362315,18,0
2017-03-09 18:00:00,97415.086,101564.44,6.0237675,-0.5257585,280.40854,278.74072,6.04666824742176,18,0
2017-03-10 18:00:00,98449.65,102665.44,2.25906,0.14953995,276.07803,272.3365,2.2640040371532,18,0
